Date,EUR_USD_Close,EUR_USD_High,EUR_USD_Low,USD_JPY_Close,USD_JPY_High,USD_JPY_Low,USD_CHF_Close,USD_CHF_High,USD_CHF_Low,GBP_USD_Close,GBP_USD_High,GBP_USD_Low,USD_CAD_Close,USD_CAD_High,USD_CAD_Low,EUR_GBP_Close,EUR_GBP_High,EUR_GBP_Low,EUR_JPY_Close,EUR_JPY_High,EUR_JPY_Low,EUR_CHF_Close,EUR_CHF_High,EUR_CHF_Low,AUD_USD_Close,AUD_USD_High,AUD_USD Low,GBP_JPY_Close,GBP_JPY_High,GBP_JPY_Low,CHF_JPY_Close,CHF_JPY_High,CHF_JPY_Low,GBP_CHF_Close,GBP_CHF_High,GBP_CHF_Low,NZD_USD_Close,NZD_USD_High,NZD_USD_Low
2014-02-27,1.3707,1.3727,1.364,102.08,102.444,101.69,0.888,0.8919,0.8867,1.6681,1.6699,1.6614,1.1141,1.116,1.1113,0.8216,0.8223,0.8195,139.92,140.222,138.755,1.2178,1.2189,1.2152,0.8958,0.8971,0.8899,170.289,170.825,168.985,114.879,115.125,114.13,1.4819,1.485,1.4799,0.8363,0.8391,0.8288
2014-02-28,1.3806,1.3825,1.369,101.773,102.292,101.52,0.879,0.8889,0.8774,1.6747,1.6769,1.6672,1.1075,1.1146,1.1037,0.8244,0.827,0.8188,140.524,141.121,139.073,1.2136,1.2183,1.2129,0.8919,0.8989,0.8912,170.451,171.202,169.315,115.782,116.04,114.28,1.472,1.4853,1.469,0.8383,0.8425,0.8354
2014-03-03,1.3729,1.3793,1.3723,101.385,101.571,101.16,0.8831,0.8836,0.8779,1.6654,1.6751,1.6649,1.108,1.111,1.1034,0.8243,0.825,0.822,139.181,139.88,139.13,1.2128,1.2139,1.21,0.8927,0.8946,0.8887,168.831,169.978,168.794,114.75,115.498,114.7,1.4712,1.4751,1.4688,0.8363,0.8384,0.8338
2014-03-04,1.3738,1.3782,1.3718,102.262,102.273,101.36,0.8873,0.8878,0.882,1.667,1.6716,1.6638,1.1103,1.1118,1.1055,0.8241,0.8261,0.8224,140.508,140.52,139.21,1.2191,1.2192,1.2123,0.895,0.8969,0.8906,170.473,170.56,168.884,115.2,115.406,114.78,1.4793,1.4797,1.4706,0.8389,0.84,0.8348
2014-03-05,1.3732,1.3749,1.3705,102.28,102.55,102.07,0.8874,0.8895,0.8856,1.672,1.6742,1.6653,1.1037,1.1099,1.1031,0.8212,0.8248,0.82,140.459,140.781,140.14,1.2186,1.22,1.2172,0.8985,0.8997,0.8934,171.017,171.391,170.063,115.23,115.575,115.03,1.4839,1.4861,1.4772,0.8418,0.8432,0.8373
2014-03-06,1.3859,1.3873,1.3719,103.048,103.167,102.29,0.8804,0.8891,0.8791,1.6735,1.6777,1.6682,1.0984,1.1046,1.0949,0.8278,0.8287,0.8202,142.814,142.918,140.47,1.2201,1.2215,1.2177,0.9091,0.9113,0.8969,172.467,172.835,170.964,117.031,117.13,115.28,1.4734,1.4866,1.4726,0.8479,0.8503,0.8402
2014-03-07,1.3869,1.3915,1.385,103.278,103.76,102.81,0.8777,0.8816,0.8753,1.6722,1.6786,1.6703,1.1093,1.1101,1.0974,0.829,0.8301,0.8271,143.236,143.79,142.5,1.2174,1.2214,1.2163,0.9066,0.9133,0.9057,172.707,173.583,171.92,117.646,117.865,116.91,1.4676,1.475,1.4666,0.846,0.8523,0.8441
2014-03-10,1.3869,1.3898,1.3858,103.24,103.405,102.91,0.8781,0.8793,0.8758,1.6638,1.6741,1.6618,1.1098,1.1131,1.1081,0.8335,0.835,0.8288,143.186,143.615,142.8,1.218,1.2193,1.2164,0.9018,0.9063,0.9008,171.782,172.87,171.4,117.54,117.845,117.32,1.461,1.4691,1.4589,0.8464,0.8481,0.8437
2014-03-11,1.3864,1.3879,1.3831,102.95,103.425,102.81,0.8774,0.8805,0.8763,1.6621,1.6653,1.6592,1.1104,1.1131,1.1066,0.8341,0.8347,0.8317,142.73,143.45,142.59,1.2169,1.2192,1.2161,0.8972,0.9051,0.8961,171.11,172.13,170.857,117.286,117.71,117.15,1.459,1.4643,1.4575,0.8468,0.8506,0.8456
2014-03-12,1.3906,1.3915,1.3841,102.638,103.1,102.51,0.8735,0.8788,0.8731,1.662,1.6636,1.6564,1.1119,1.1154,1.1087,0.8366,0.8374,0.8321,142.71,142.966,142.19,1.2151,1.2168,1.2147,0.8982,0.8993,0.892,170.592,171.45,170.087,117.444,117.58,116.95,1.4519,1.4614,1.4511,0.8461,0.8492,0.8434
2014-03-13,1.3859,1.3967,1.3843,101.628,102.862,101.52,0.8749,0.8764,0.8696,1.6614,1.6718,1.6604,1.1056,1.1122,1.1039,0.8341,0.838,0.8327,140.839,143.377,140.68,1.2126,1.2168,1.2122,0.902,0.9103,0.8985,168.837,171.64,168.679,116.149,117.861,115.94,1.4536,1.4568,1.4484,0.8534,0.8605,0.8507
2014-03-14,1.3908,1.3937,1.3845,101.33,101.87,101.18,0.8726,0.8762,0.87,1.6632,1.6645,1.6583,1.1092,1.1111,1.1063,0.8361,0.838,0.8331,140.91,141.51,140.4,1.2136,1.2146,1.2117,0.9024,0.9049,0.8993,168.526,169.36,167.89,116.1,116.63,115.75,1.4514,1.4556,1.4463,0.8531,0.8564,0.852
2014-03-17,1.3923,1.3947,1.3877,101.74,101.872,101.25,0.873,0.8756,0.871,1.6631,1.6666,1.66,1.1058,1.1107,1.104,0.8371,0.8377,0.8338,141.65,141.978,140.79,1.2156,1.216,1.2126,0.9086,0.9098,0.9007,169.19,169.604,168.433,116.51,116.807,116.022,1.4521,1.4559,1.4503,0.8566,0.8582,0.8522
2014-03-18,1.3934,1.3943,1.3878,101.391,101.941,101.24,0.8731,0.8769,0.872,1.6591,1.6648,1.6542,1.1139,1.1146,1.1021,0.8398,0.84,0.8358,141.282,141.97,140.69,1.2166,1.2178,1.2146,0.9127,0.9136,0.906,168.21,169.596,167.692,116.109,116.72,115.68,1.4487,1.4535,1.4472,0.8626,0.864,0.8537
2014-03-19,1.3829,1.3934,1.3808,102.52,102.682,101.26,0.8811,0.8829,0.8721,1.6529,1.6654,1.6505,1.1244,1.1271,1.1117,0.8365,0.8398,0.8354,141.77,141.923,141.03,1.2186,1.2202,1.2157,0.9031,0.914,0.9017,169.456,169.682,167.987,116.32,116.46,115.93,1.4564,1.459,1.4478,0.8543,0.8636,0.8525
2014-03-20,1.3775,1.3845,1.3747,102.407,102.548,102.17,0.884,0.8869,0.8795,1.6497,1.6569,1.6476,1.1242,1.1278,1.123,0.8348,0.837,0.8325,141.06,141.74,140.76,1.2178,1.2203,1.216,0.9036,0.9051,0.8991,168.949,169.72,168.637,115.83,116.295,115.5,1.4584,1.4648,1.4557,0.8529,0.8548,0.8498
2014-03-21,1.3796,1.3811,1.3763,102.104,102.431,101.99,0.8821,0.8842,0.881,1.6495,1.652,1.6471,1.1212,1.1263,1.117,0.8364,0.8371,0.8341,140.882,141.295,140.42,1.217,1.2186,1.2162,0.9085,0.91,0.9028,168.414,169.12,168.046,115.75,116.041,115.4,1.455,1.4591,1.4539,0.8536,0.8568,0.8519
2014-03-24,1.384,1.3876,1.3758,102.238,102.646,102.1,0.8808,0.8866,0.8784,1.6502,1.6536,1.6461,1.1189,1.1246,1.118,0.8386,0.8391,0.8341,141.5,141.885,140.68,1.219,1.2203,1.2164,0.913,0.9149,0.9046,168.731,169.439,168.258,116.06,116.343,115.41,1.4533,1.4622,1.4523,0.8544,0.8566,0.8511
2014-03-25,1.3824,1.3847,1.3747,102.276,102.487,102.06,0.8829,0.888,0.8797,1.6531,1.6549,1.6476,1.1158,1.121,1.1152,0.8362,0.8393,0.8331,141.387,141.595,140.653,1.2204,1.2217,1.2176,0.9159,0.9174,0.9115,169.07,169.29,168.303,115.848,116.192,115.22,1.4592,1.4647,1.4514,0.8572,0.8589,0.8528
2014-03-26,1.3793,1.3828,1.3774,102.048,102.471,101.89,0.884,0.887,0.8822,1.659,1.6597,1.6505,1.1106,1.117,1.1087,0.8314,0.8365,0.831,140.778,141.51,140.55,1.22,1.2235,1.2189,0.9231,0.9245,0.915,169.284,169.68,168.8,115.376,115.94,115.23,1.4672,1.4677,1.4584,0.8605,0.862,0.8564
2014-03-27,1.3744,1.3797,1.3726,102.155,102.433,101.69,0.8862,0.8873,0.8838,1.661,1.6647,1.6551,1.103,1.1106,1.1015,0.8274,0.8322,0.826,140.417,141.04,140.138,1.2181,1.2207,1.217,0.9259,0.9272,0.9211,169.67,170.325,168.577,115.25,115.61,114.944,1.472,1.4749,1.4657,0.8674,0.8686,0.8586
2014-03-28,1.375,1.3773,1.3703,102.807,102.982,102,0.8867,0.8899,0.8846,1.6641,1.6651,1.6595,1.1062,1.1078,1.0996,0.8261,0.8282,0.8243,141.368,141.647,139.915,1.2193,1.2202,1.2174,0.9247,0.9295,0.9233,171.07,171.315,169.482,115.924,116.139,114.72,1.4756,1.4791,1.471,0.865,0.8697,0.8646
2014-03-31,1.3781,1.3809,1.3721,103.214,103.437,102.76,0.8838,0.8889,0.8821,1.6673,1.6684,1.6609,1.1051,1.1067,1.0999,0.8264,0.8297,0.8249,142.253,142.604,141.275,1.2178,1.2205,1.2166,0.927,0.9278,0.9214,172.097,172.14,170.9,116.773,116.945,115.81,1.4731,1.4783,1.4689,0.8674,0.8684,0.8636
2014-04-01,1.3793,1.3815,1.3767,103.679,103.711,103.05,0.8832,0.8849,0.8812,1.6631,1.6675,1.6613,1.1028,1.107,1.1008,0.8291,0.8307,0.8258,143.02,143.08,141.98,1.2183,1.219,1.2169,0.9244,0.9304,0.9225,172.45,172.52,171.661,117.386,117.45,116.54,1.4689,1.4748,1.4656,0.8647,0.8702,0.8639
2014-04-02,1.3762,1.382,1.375,103.837,103.932,103.55,0.8865,0.8875,0.8815,1.6622,1.6664,1.6618,1.1023,1.1047,1.1,0.8279,0.831,0.8267,142.9,143.476,142.675,1.2205,1.2209,1.2175,0.9243,0.9263,0.9219,172.519,173,172.2,117.077,117.715,116.9,1.4738,1.4757,1.4663,0.8556,0.8628,0.8543
2014-04-03,1.3715,1.3807,1.3695,103.94,104.114,103.77,0.8912,0.8928,0.8841,1.6594,1.6661,1.6566,1.1032,1.1045,1.1,0.8265,0.8315,0.8256,142.559,143.436,142.255,1.2223,1.2233,1.219,0.9228,0.9252,0.9201,172.47,173.16,172.085,116.616,117.49,116.33,1.479,1.4801,1.4679,0.8541,0.858,0.8509
2014-04-04,1.3705,1.3731,1.367,103.24,104.126,103.17,0.891,0.8953,0.8903,1.6579,1.6606,1.6549,1.098,1.1042,1.0953,0.8267,0.8277,0.8246,141.518,142.64,141.38,1.2218,1.2249,1.221,0.9284,0.9308,0.9225,171.17,172.52,171.005,115.811,116.67,115.67,1.4778,1.4828,1.4768,0.8589,0.8604,0.8526
2014-04-07,1.3743,1.375,1.3694,103.15,103.41,102.97,0.8877,0.8927,0.8869,1.6608,1.6624,1.6561,1.0965,1.1009,1.0957,0.8274,0.8285,0.8257,141.762,141.894,141.078,1.2199,1.2229,1.2191,0.9268,0.9299,0.925,171.3,171.6,170.603,116.189,116.31,115.44,1.4744,1.4798,1.4728,0.8608,0.8615,0.8572
2014-04-08,1.3794,1.3812,1.3734,101.694,103.118,101.52,0.8834,0.8879,0.8822,1.6745,1.6754,1.6603,1.0922,1.0977,1.0909,0.8237,0.8276,0.8229,140.274,141.72,140.06,1.2187,1.2203,1.2177,0.9354,0.9366,0.9258,170.25,171.559,169.92,115.088,116.15,114.96,1.4791,1.4816,1.4732,0.8668,0.8681,0.8598
2014-04-09,1.3851,1.3858,1.3777,101.974,102.158,101.69,0.8796,0.8846,0.8784,1.6789,1.68,1.672,1.0869,1.0942,1.0854,0.8249,0.8256,0.8228,141.253,141.268,140.42,1.2185,1.2196,1.2166,0.9386,0.9399,0.9332,171.21,171.228,170.404,115.907,115.928,115.18,1.4767,1.4811,1.4742,0.871,0.8726,0.8641
2014-04-10,1.3887,1.39,1.3833,101.485,102.136,101.3,0.8763,0.8805,0.8748,1.6778,1.682,1.6751,1.0925,1.0928,1.0864,0.8276,0.828,0.8237,140.94,141.553,140.56,1.2169,1.2191,1.2161,0.9412,0.9461,0.9367,170.288,171.63,170.004,115.79,116.184,115.42,1.4703,1.4788,1.4687,0.868,0.8746,0.8675
2014-04-11,1.3882,1.3906,1.386,101.62,101.87,101.3,0.8755,0.8771,0.8738,1.6737,1.6787,1.6713,1.0972,1.0983,1.0913,0.8294,0.831,0.827,141.079,141.555,140.59,1.2156,1.2179,1.2147,0.9397,0.9426,0.9359,170.091,170.917,169.427,116.04,116.27,115.61,1.4653,1.471,1.463,0.8688,0.8706,0.862
2014-04-14,1.382,1.3863,1.3806,101.743,102.011,101.39,0.8795,0.8806,0.8758,1.6728,1.6744,1.6692,1.0963,1.0992,1.0938,0.826,0.8284,0.8249,140.621,140.923,140.4,1.2156,1.216,1.2137,0.9413,0.9423,0.9373,170.227,170.53,169.535,115.668,115.97,115.5,1.4715,1.4719,1.4658,0.8675,0.8693,0.8626
2014-04-15,1.3813,1.3833,1.3788,101.804,101.994,101.46,0.8802,0.8819,0.878,1.6723,1.6749,1.6656,1.0977,1.1013,1.0957,0.8259,0.8283,0.8242,140.63,140.904,140.188,1.2158,1.2166,1.2145,0.9351,0.9423,0.9332,170.264,170.69,169.439,115.651,115.829,115.32,1.4719,1.4749,1.4673,0.8641,0.8691,0.8621
2014-04-16,1.3813,1.3851,1.3801,102.28,102.365,101.78,0.882,0.8829,0.8778,1.6794,1.6818,1.6716,1.1017,1.1034,1.0956,0.8224,0.827,0.8216,141.288,141.763,140.61,1.2184,1.2204,1.2154,0.9372,0.9388,0.9329,171.75,172.105,170.224,115.955,116.534,115.63,1.4811,1.4829,1.4709,0.8624,0.8647,0.8574
2014-04-17,1.3814,1.3865,1.3808,102.45,102.458,101.84,0.8828,0.8832,0.8774,1.6794,1.6842,1.6783,1.1009,1.1018,1.0979,0.8225,0.8247,0.8212,141.517,141.65,140.96,1.22,1.2202,1.2164,0.9326,0.939,0.9317,172.03,172.11,171.369,115.995,116.352,115.71,1.4832,1.4834,1.4755,0.8566,0.8648,0.856
2014-04-18,1.3818,1.3822,1.3806,102.379,102.57,102.32,0.8825,0.8836,0.882,1.679,1.6797,1.6771,1.1012,1.1015,1.0992,0.823,0.8238,0.8219,141.469,141.652,141.378,1.2197,1.2204,1.2189,0.9336,0.9342,0.932,171.89,172.187,171.731,115.975,116.095,115.83,1.482,1.4837,1.4798,0.8579,0.8592,0.856
2014-04-21,1.3793,1.383,1.3785,102.602,102.706,102.36,0.8844,0.8852,0.8815,1.6799,1.6819,1.6779,1.1012,1.1031,1.1002,0.8211,0.8231,0.8206,141.546,141.83,141.37,1.2205,1.2207,1.2189,0.9328,0.9346,0.9312,172.358,172.5,171.936,115.945,116.28,115.82,1.4862,1.4868,1.4819,0.856,0.8601,0.855
2014-04-22,1.3804,1.3825,1.3782,102.61,102.72,102.37,0.8848,0.8862,0.883,1.6823,1.684,1.6781,1.1024,1.1042,1.0996,0.8205,0.8217,0.8193,141.66,141.77,141.17,1.2215,1.222,1.22,0.9366,0.9378,0.9318,172.624,172.77,171.94,115.91,116.1,115.63,1.4888,1.4904,1.4851,0.8596,0.862,0.8562
2014-04-23,1.3816,1.3855,1.3798,102.44,102.692,102.145,0.883,0.8853,0.8804,1.6778,1.6836,1.6758,1.1032,1.1053,1.1013,0.8234,0.8246,0.8198,141.521,141.997,141.138,1.22,1.2225,1.2189,0.9282,0.9377,0.9263,171.866,172.79,171.284,115.996,116.305,115.76,1.4813,1.4894,1.4784,0.8585,0.862,0.8561
2014-04-24,1.3827,1.3843,1.3788,102.311,102.646,102.06,0.8819,0.8856,0.8809,1.6801,1.6806,1.6761,1.1026,1.1038,1.1009,0.8229,0.8245,0.8217,141.464,141.79,141,1.2194,1.2217,1.218,0.9258,0.9301,0.9248,171.896,172.188,171.399,115.994,116.184,115.68,1.4817,1.4852,1.4794,0.8567,0.8637,0.8543
2014-04-25,1.3832,1.385,1.3825,102.165,102.497,101.93,0.8812,0.8821,0.8798,1.6797,1.683,1.6786,1.1035,1.1047,1.1009,0.8234,0.8242,0.8219,141.326,141.747,140.985,1.2191,1.22,1.2181,0.9268,0.9298,0.925,171.616,172.28,171.336,115.922,116.205,115.64,1.4803,1.4829,1.4787,0.8578,0.8593,0.8547
2014-04-28,1.3848,1.388,1.3813,102.54,102.62,102.01,0.8803,0.8826,0.8767,1.6806,1.6858,1.6775,1.1019,1.104,1.1011,0.8239,0.8244,0.8214,142,142.15,140.96,1.2191,1.2198,1.2167,0.9257,0.9316,0.924,172.322,172.58,171.18,116.47,116.69,115.59,1.4794,1.4841,1.477,0.8535,0.8587,0.852
2014-04-29,1.3811,1.388,1.3802,102.566,102.782,102.43,0.8832,0.8846,0.8783,1.6829,1.6847,1.6788,1.0955,1.1028,1.0945,0.8205,0.826,0.8197,141.659,142.474,141.543,1.2199,1.2213,1.2188,0.9273,0.9282,0.9224,172.618,172.911,172.163,116.094,116.815,115.9,1.4864,1.4886,1.4765,0.8553,0.8557,0.8512
2014-04-30,1.387,1.3877,1.3772,102.16,102.66,102,0.88,0.8852,0.8788,1.6879,1.6901,1.6803,1.0951,1.0979,1.0938,0.8216,0.8235,0.8193,141.69,142.14,141.08,1.2206,1.221,1.2188,0.9287,0.9301,0.9248,172.42,172.72,171.8,116.07,116.49,115.63,1.4851,1.4877,1.481,0.862,0.8633,0.8541
2014-05-01,1.3865,1.3889,1.3859,102.304,102.366,102.1,0.8793,0.8803,0.878,1.6887,1.692,1.6869,1.0963,1.0995,1.0949,0.8209,0.8228,0.82,141.84,142.03,141.675,1.2191,1.2209,1.2185,0.9271,0.9313,0.9257,172.756,172.94,172.299,116.324,116.46,116.04,1.485,1.487,1.4824,0.8627,0.8637,0.8596
2014-05-02,1.387,1.3881,1.381,102.232,103.019,102.09,0.8781,0.8841,0.8769,1.6872,1.6895,1.6819,1.0981,1.1006,1.0933,0.822,0.8225,0.8196,141.803,142.44,141.62,1.2181,1.2213,1.2171,0.9267,0.928,0.9198,172.48,173.461,172.301,116.391,116.757,116.14,1.4816,1.4882,1.4799,0.8662,0.867,0.859
2014-05-05,1.3876,1.3886,1.3862,102.1,102.243,101.83,0.8776,0.8781,0.876,1.6866,1.6883,1.6849,1.0953,1.0989,1.0944,0.8226,0.8233,0.8211,141.698,141.86,141.26,1.2178,1.2184,1.2166,0.9272,0.9289,0.9249,172.21,172.55,171.696,116.349,116.51,116.03,1.4802,1.4819,1.4778,0.8677,0.8687,0.8644
2014-05-06,1.3928,1.3951,1.3869,101.639,102.19,101.47,0.874,0.878,0.8718,1.698,1.6996,1.6863,1.0877,1.0961,1.0872,0.8202,0.8227,0.8191,141.561,142.1,141.313,1.2174,1.2187,1.2159,0.9356,0.9367,0.9267,172.56,172.95,172.122,116.261,116.752,116.08,1.4843,1.485,1.4793,0.8752,0.8779,0.8674
2014-05-07,1.3912,1.394,1.3909,101.825,102.007,101.4,0.8757,0.8763,0.873,1.6955,1.6986,1.6951,1.0893,1.0908,1.0871,0.8206,0.8214,0.819,141.67,142.007,141.105,1.219,1.2192,1.216,0.9333,0.9354,0.9314,172.643,172.98,172.087,116.216,116.475,115.96,1.4852,1.4861,1.4822,0.8669,0.8727,0.8653
2014-05-08,1.3852,1.3993,1.3847,101.546,101.957,101.43,0.8791,0.8797,0.87,1.6939,1.6975,1.6921,1.0823,1.0904,1.0809,0.8176,0.825,0.8165,140.667,142.364,140.52,1.2181,1.2191,1.2168,0.9379,0.9394,0.9315,172.014,172.87,171.82,115.454,116.878,115.36,1.4897,1.4915,1.4761,0.8645,0.8672,0.8622
2014-05-09,1.3754,1.3844,1.3744,101.81,101.853,101.52,0.8865,0.8873,0.8795,1.6849,1.6938,1.6828,1.0898,1.0916,1.081,0.8162,0.8183,0.8157,140.02,140.82,139.843,1.2194,1.22,1.2175,0.9357,0.9379,0.9342,171.534,172.302,171.149,114.822,115.552,114.64,1.4938,1.4947,1.489,0.8611,0.8651,0.8601
2014-05-12,1.3757,1.3775,1.3747,102.168,102.186,101.79,0.8877,0.8881,0.8854,1.6867,1.6903,1.6845,1.0894,1.0904,1.0869,0.8155,0.817,0.814,140.55,140.633,140.04,1.2213,1.2219,1.2194,0.9364,0.9386,0.9345,172.337,172.508,171.478,115.073,115.139,114.75,1.4974,1.4993,1.4935,0.8622,0.8638,0.8604
2014-05-13,1.3701,1.3772,1.3687,102.271,102.364,102.03,0.8903,0.8908,0.886,1.6825,1.6883,1.6816,1.0907,1.0926,1.0882,0.8142,0.8174,0.8131,140.108,140.946,139.96,1.2198,1.2215,1.2187,0.9356,0.9382,0.9329,172.05,172.74,171.834,114.86,115.43,114.76,1.4977,1.4994,1.4933,0.8631,0.8669,0.8616
2014-05-14,1.371,1.3731,1.3694,101.772,102.276,101.69,0.8897,0.8905,0.888,1.6768,1.6874,1.6749,1.0877,1.0922,1.0866,0.8176,0.8184,0.8124,139.53,140.276,139.43,1.2197,1.2203,1.2185,0.9376,0.9409,0.9352,170.655,172.36,170.523,114.383,115,114.29,1.4919,1.5007,1.49,0.8664,0.8678,0.8619
2014-05-15,1.371,1.3733,1.3646,101.54,102.116,101.29,0.8904,0.896,0.8879,1.6793,1.6806,1.6729,1.0874,1.0891,1.0847,0.8163,0.8183,0.8141,139.204,139.866,138.9,1.2207,1.223,1.2194,0.9356,0.9393,0.9323,170.514,171.08,170.13,114.028,114.622,113.73,1.4954,1.5011,1.4907,0.864,0.8696,0.8623
2014-05-16,1.37,1.3727,1.3682,101.53,101.67,101.33,0.8915,0.8923,0.8894,1.682,1.6841,1.6781,1.0858,1.0889,1.0855,0.8144,0.8172,0.8136,139.1,139.44,138.74,1.2218,1.222,1.22,0.9366,0.9371,0.933,170.775,171,170.14,113.83,114.14,113.65,1.4996,1.5007,1.4942,0.8636,0.8655,0.8619
2014-05-19,1.3709,1.3734,1.3692,101.389,101.598,101.07,0.892,0.8925,0.8901,1.6821,1.6845,1.6801,1.0868,1.0875,1.0845,0.8149,0.816,0.8136,138.996,139.27,138.58,1.2229,1.2236,1.2211,0.9329,0.9369,0.9323,170.56,170.99,169.91,113.655,113.97,113.31,1.5003,1.5015,1.4976,0.8622,0.8654,0.8619
2014-05-20,1.3698,1.3714,1.3675,101.32,101.599,101.15,0.892,0.894,0.8909,1.684,1.6865,1.6798,1.0895,1.0917,1.0866,0.8132,0.8156,0.8116,138.8,139.315,138.503,1.222,1.2237,1.2209,0.9254,0.9336,0.9237,170.66,170.947,170.296,113.572,113.891,113.28,1.502,1.5058,1.4989,0.8576,0.8635,0.8556
2014-05-21,1.3685,1.3723,1.3633,101.406,101.619,100.798,0.8933,0.8966,0.8894,1.6902,1.6921,1.6828,1.0915,1.0942,1.089,0.8096,0.8145,0.8082,138.788,138.931,138.097,1.2226,1.2228,1.2203,0.9237,0.9244,0.9205,171.392,171.49,169.78,113.507,113.694,113.04,1.5098,1.5116,1.4983,0.8563,0.8595,0.8533
2014-05-22,1.3654,1.3688,1.3643,101.787,101.815,101.31,0.8944,0.8952,0.8919,1.6864,1.6918,1.6847,1.0894,1.0931,1.0881,0.8096,0.8112,0.8082,138.995,139.128,138.61,1.2212,1.2227,1.2206,0.9221,0.9274,0.921,171.665,171.87,171.13,113.8,113.85,113.41,1.5084,1.5116,1.5052,0.8561,0.8588,0.8547
2014-05-23,1.363,1.3656,1.3613,101.977,102.005,101.57,0.8954,0.8972,0.8937,1.6828,1.6876,1.6808,1.087,1.0909,1.0859,0.8099,0.8104,0.8078,139.004,139.04,138.54,1.2205,1.2217,1.22,0.9235,0.925,0.9209,171.6,171.795,171.196,113.879,113.9,113.42,1.5068,1.5117,1.5058,0.8542,0.8574,0.8527
2014-05-26,1.3645,1.3654,1.3611,101.922,102.051,101.8,0.8946,0.8967,0.8935,1.6844,1.6853,1.6815,1.0853,1.0873,1.0848,0.81,0.8105,0.8081,139.063,139.1,138.7,1.2207,1.2215,1.2199,0.9243,0.925,0.9222,171.643,171.8,171.354,113.899,113.95,113.61,1.5069,1.5103,1.5055,0.8553,0.8557,0.8522
2014-05-27,1.3636,1.3669,1.361,101.97,102.141,101.7,0.8966,0.8982,0.8933,1.6807,1.6882,1.6778,1.0859,1.0875,1.0829,0.8113,0.812,0.8082,139.056,139.364,138.775,1.2227,1.2229,1.2205,0.9259,0.9277,0.9229,171.399,171.99,171.233,113.718,114.08,113.6,1.5069,1.5106,1.5051,0.8546,0.8579,0.8526
2014-05-28,1.3594,1.364,1.3587,101.84,102.03,101.61,0.898,0.899,0.8961,1.6711,1.6816,1.6693,1.0875,1.0886,1.0837,0.8134,0.8143,0.8101,138.463,139.13,138.255,1.2208,1.2235,1.2205,0.9231,0.9271,0.921,170.206,171.52,169.806,113.388,113.8,113.14,1.5007,1.5085,1.4993,0.8493,0.8571,0.8467
2014-05-29,1.3602,1.3626,1.3584,101.7,101.834,101.39,0.8978,0.8983,0.8951,1.6713,1.6741,1.6689,1.0839,1.0878,1.0822,0.8136,0.8153,0.8125,138.38,138.517,137.93,1.2212,1.2214,1.2197,0.9293,0.9313,0.9208,170.053,170.21,169.47,113.31,113.438,112.99,1.5007,1.502,1.4972,0.8466,0.8508,0.8447
2014-05-30,1.3631,1.365,1.3596,101.802,101.846,101.45,0.8953,0.8983,0.8929,1.6761,1.6777,1.6712,1.0842,1.0868,1.0817,0.8132,0.814,0.8117,138.757,138.877,138.05,1.2203,1.2217,1.219,0.9303,0.9329,0.9284,170.636,170.71,169.698,113.696,113.884,113.04,1.5007,1.504,1.498,0.849,0.8517,0.8468
2014-06-02,1.3597,1.3643,1.3586,102.427,102.482,101.72,0.8986,0.8995,0.8937,1.6744,1.677,1.672,1.0899,1.0912,1.0834,0.8119,0.8143,0.8112,139.272,139.322,138.64,1.2218,1.2225,1.2198,0.9249,0.9321,0.923,171.51,171.621,170.374,113.973,114.02,113.49,1.5048,1.5057,1.4985,0.8452,0.8497,0.8437
2014-06-03,1.3625,1.3648,1.3585,102.527,102.552,102.24,0.8964,0.8995,0.8946,1.6746,1.6782,1.6726,1.0908,1.0922,1.0885,0.8136,0.815,0.8103,139.694,139.8,139,1.2215,1.2226,1.2207,0.9256,0.9287,0.9227,171.671,171.815,171.208,114.35,114.43,113.78,1.5013,1.5079,1.4987,0.8424,0.8477,0.8415
2014-06-04,1.3599,1.364,1.3594,102.713,102.796,102.4,0.897,0.8982,0.8942,1.6741,1.6769,1.6694,1.0934,1.0955,1.0903,0.8123,0.815,0.8116,139.67,139.96,139.508,1.22,1.2224,1.2189,0.9277,0.9297,0.9249,171.954,172.08,171.277,114.47,114.73,114.26,1.5018,1.5028,1.4983,0.8413,0.8442,0.8399
2014-06-05,1.3653,1.367,1.3501,102.472,102.734,102.31,0.8919,0.9037,0.8905,1.6811,1.6825,1.672,1.0928,1.096,1.0912,0.8121,0.814,0.806,139.908,139.988,138.65,1.2177,1.2208,1.2168,0.9334,0.9346,0.9255,172.275,172.312,171.5,114.87,114.955,113.62,1.4994,1.5131,1.496,0.8496,0.8514,0.8414
2014-06-06,1.3644,1.3677,1.3618,102.49,102.611,102.088,0.8934,0.8952,0.8906,1.6806,1.6845,1.6776,1.0927,1.0948,1.0902,0.8117,0.813,0.8097,139.902,139.99,139.328,1.2189,1.2195,1.2162,0.9333,0.9358,0.9314,172.33,172.51,171.74,114.77,114.93,114.45,1.5014,1.5044,1.4975,0.8495,0.8554,0.8477
